POINTS,FIRST_NAME,LAST_NAME,CITY,STATE,LICENSE,AGE,GENDER,DISCIPLINE,CATEGORY
582.49,Amy,Bevilacqua,Wilton,CT,328352,40,F,Road:TT,02
582.66,Megan,French,Phoenix,AZ,157545,41,F,Road:TT,02
582.67,Laura,Patten,Park City,UT,143579,45,F,Road:TT,02
582.67,Amy,Frykman,Bozeman,MT,265248,40,F,Road:TT,02
583.59,Nicole,Raspa,Washington,DC,167630,32,F,Road:TT,02
583.73,Arley,Kemmerer,Saylorsburg,PA,240239,29,F,Road:TT,02
584.17,Betsy,Cordes,Spearfish,SD,52603,55,F,Road:TT,02
584.18,Patricia,Dowd,Bozeman,MT,262121,41,F,Road:TT,02
584.20,Katherine,Shields,Salisbury,NC,220876,20,F,Road:TT,02
584.59,Beth,Hollingsworth,Northport,AL,295701,34,F,Road:TT,02
585.19,Jennifer,Whalen,Los Angeles,CA,352592,28,F,Road:TT,02
585.21,Sunshine,Townsend,Davis,CA,327398,24,F,Road:TT,02
585.33,Elizabeth,Martin,Indianapolis,IN,290104,23,F,Road:TT,02
585.40,Ingrid,Alongi,Boulder,CO,42742,39,F,Road:TT,02
585.73,Sarah,Rice,Chicago,IL,93856,40,F,Road:TT,02
586.05,Mary,Ross,Portland,OR,30645,55,F,Road:TT,02
586.20,Kimberly,Truitt,Tucson,AZ,289865,26,F,Road:TT,02
586.21,Jane,Seymour,Virginia Beach,VA,226020,57,F,Road:TT,02
586.26,Jennifer,(Jenner) Yaeso,Gallatin Gateway,MT,166679,46,F,Road:TT,02
586.31,Vanessa,McKenzie,Saint Louis,MO,203005,40,F,Road:TT,02
586.41,Heather,McWilliamsMierzejews,Louisville,CO,365141,40,F,Road:TT,02
586.79,Caryl,Gale,Hoboken,NJ,60259,49,F,Road:TT,02
586.88,Vanessa,Curtis,Iowa City,IA,207443,36,F,Road:TT,02
587.02,Mia,Loquai,Hastings,MN,354752,24,F,Road:TT,02
587.48,Kelli,Richter,Libertyville,IL,281465,31,F,Road:TT,02
587.65,Korina,Huizar,Roseville,CA,332152,26,F,Road:TT,02
588.00,Lisa,Vetterlein,Des Moines,IA,202481,39,F,Road:TT,02
588.00,Catherine,Ebeling,Glendale,MO,289148,54,F,Road:TT,02
588.00,Pat,Caldeira,Crofton,MD,52961,57,F,Road:TT,02
588.00,Leia,Tyrrell,Corvallis,OR,288408,24,F,Road:TT,02
588.04,Linda,Locke,Berkeley,CA,55240,54,F,Road:TT,02
588.22,Sarah,Demerly,Berkley,MI,293788,30,F,Road:TT,02
588.40,Annalisa,Fish,Bozeman,MT,325964,29,F,Road:TT,02
588.85,Kimberly,Fong,Berkeley,CA,238713,27,F,Road:TT,02
589.06,Keri,Gibson,Pleasantview,UT,294391,39,F,Road:TT,02
589.21,Erica,Zaveta,Erwinna,PA,230062,24,F,Road:TT,02
589.24,Jannette,Rho,Chicago,IL,288738,33,F,Road:TT,02
589.49,Lori,Emerson,Boulder,CO,362824,39,F,Road:TT,02
589.63,Ashley,Jensen,Kenosha,WI,304607,28,F,Road:TT,02
590.00,Michelle,Blessing,Colorado Spgs,CO,76069,50,F,Road:TT,02
590.17,Jennifer,Herrell-Rhoades,Kansas City,MO,243849,43,F,Road:TT,02
590.38,Anna,Christiansen,Portland,OR,353750,28,F,Road:TT,02
590.81,Holly,Roberts,Sunnyvale,CA,203177,49,F,Road:TT,02
590.86,Elaine,Schaaf,Columbus,OH,282842,27,F,Road:TT,02
590.91,Emily,MacKay,Philadelphia,PA,260854,30,F,Road:TT,02
591.10,Emily,Shields,Salisbury,NC,220875,20,F,Road:TT,02
591.42,Jennifer,Magur,Newburgh,NY,35147,41,F,Road:TT,02
591.69,Lauri,Brockmiller,Traverse City,MI,275925,39,F,Road:TT,02
591.70,Maria,Quiroga,New York,NY,200041,42,F,Road:TT,02
592.41,Jennie,May,Cumming,GA,258525,31,F,Road:TT,02
592.46,SyRae,Weikle,Denver,CO,70880,45,F,Road:TT,02
592.74,Leah,Sanda,Western Springs,IL,268129,46,F,Road:TT,02
592.83,Wanda,Howlett,Kent,WA,73915,50,F,Road:TT,02
593.00,Katheryn,Everts,Hudsonville,MI,307335,38,F,Road:TT,02
593.00,Patricia,Ortiz,Escondido,CA,305714,45,F,Road:TT,02
593.00,Fiona,Petersen,Laguna Niguel,CA,255240,40,F,Road:TT,02
593.00,Nina,Baum,Albuquerque,NM,180986,39,F,Road:TT,02
593.11,Laura,Chang,Kent,WA,258166,31,F,Road:TT,02
593.33,Nancy,Ford,Greenwich,CT,189722,56,F,Road:TT,02
593.39,Francine,Haas,Chicago,IL,162422,47,F,Road:TT,02
593.41,Yesica,Mendoza,Saint Charles,MO,358741,24,F,Road:TT,02
593.55,Kathleen,Taylor,Seattle,WA,285965,42,F,Road:TT,02
593.89,Erica,Chard,Swannanoa,NC,274325,32,F,Road:TT,02
593.91,Renee,Schroeder,Nederland,CO,193694,50,F,Road:TT,02
594.02,Judi,Mumm,Rio Rancho,NM,50026,48,F,Road:TT,02
594.49,Elizabeth,So,Chicago,IL,280608,25,F,Road:TT,02
594.74,Mary,Ramos,Bend,OR,302720,44,F,Road:TT,02
595.50,Kaitlyn,Lawrence,Emmaus,PA,232118,19,F,Road:TT,02
595.78,Anne,Meyer,La Crosse,WI,55494,47,F,Road:TT,02
595.79,Ivie,Crawford,Durango,CO,262452,21,F,Road:TT,02
595.79,Leslie,Winters,Virginia Beach,VA,38674,52,F,Road:TT,02
596.01,Dominique,Shore,Suwanee,GA,236179,17,F,Road:TT,02
596.04,Jennifer,Schuble,Homewood,AL,261249,37,F,Road:TT,02
596.16,Frances,Morrison,Easthampton,MA,241197,26,F,Road:TT,02
596.20,Elizabeth,Engwis,Kenosha,WI,190874,21,F,Road:TT,02
596.75,Nancy,Ellis,Tucson,AZ,59854,48,F,Road:TT,02
597.13,Shannon,Parrish,Atlanta,GA,298925,35,F,Road:TT,02
597.29,Caitlin,Rolfs,Topeka,KS,269339,25,F,Road:TT,02
597.99,Yuri,Matsumoto,Cambridge,MA,257093,30,F,Road:TT,02
598.00,Amy,Horstmeyer,Gainesville,FL,289443,30,F,Road:TT,02
598.00,Kimberly,Gialdini,Downers Grove,IL,289833,44,F,Road:TT,02
598.00,Avanell,Schmitz,Newport News,VA,158858,27,F,Road:TT,02
598.00,Kimberly,Thomas,Belmont,MI,300926,40,F,Road:TT,02
598.00,Lenore,Imhof,Bloomfield,NJ,60527,47,F,Road:TT,02
598.00,Rebecca,Chan,Baltimore,MD,239760,26,F,Road:TT,02
598.00,Terra,Kier,Las Vegas,NV,275073,31,F,Road:TT,02
598.00,Kimberly,Vaughan,Odessa,FL,242810,46,F,Road:TT,02
598.00,Claire,Routledge,Wichitafalls,TX,305347,23,F,Road:TT,02
598.00,Mary,Glenn Enrique,Foster City,CA,266378,31,F,Road:TT,02
598.01,Cheryl,Osborne,Olney,MD,127831,47,F,Road:TT,02
448.50,Sue,Lloyd,Wheatridge,CO,321432,57,F,Road:TT,03
467.43,Elizabeth,Tyrell,Annandale,NJ,49047,61,F,Road:TT,03
478.60,Laurel,Rathbun,Monument,CO,201838,17,F,Road:TT,03
481.79,Ann,Stuart,Sacramento,CA,250365,52,F,Road:TT,03
486.83,Alison,Brown,Ridgeland,MS,311965,56,F,Road:TT,03
490.35,Julie,Jermyn,Highlands Ranch,CO,362819,44,F,Road:TT,03
494.51,Andrea,Maher,Lincoln Park,NJ,304541,41,F,Road:TT,03
495.27,Katherine,Reinhart,Seattle,WA,286351,30,F,Road:TT,03
498.51,Jody,Frank,Huntingdon Valley,PA,376978,31,F,Road:TT,03
499.33,Catherine,Dewberry,Franklin,TN,330172,30,F,Road:TT,03
500.88,Emily,Elbers,Syracuse,NY,314836,19,F,Road:TT,03
502.79,Jennifer,Jordan,Brisbane,CA,250459,40,F,Road:TT,03
504.33,Shannon,Kaplan,Philadelphia,PA,371335,35,F,Road:TT,03
504.96,Julie,VanSomeren,Albuquerque,NM,333888,46,F,Road:TT,03
506.05,Angela,Wimberly,San Diego,CA,180041,48,F,Road:TT,03
512.29,Melissa,Velarde,Santafe,NM,307836,43,F,Road:TT,03
512.54,Kirsten,Williams,Lonetree,CO,285625,17,F,Road:TT,03
513.35,valerie,valle,Albuquerque,NM,256608,36,F,Road:TT,03
513.83,Carly,Tu,Seattle,WA,287548,31,F,Road:TT,03
517.09,Lisa,Job,Las Vegaslas Vegas,NV,364646,43,F,Road:TT,03
517.28,Tina,Locklear,Warner Robins,GA,333532,43,F,Road:TT,03
517.94,Sabina,Olenchock,Bethlehem,PA,176986,41,F,Road:TT,03
520.06,Rachel,Swan,Alpine,CA,319270,16,F,Road:TT,03
520.92,Terry,Casey,Albuquerque,NM,337862,34,F,Road:TT,03
522.35,Katie,Mueller,Florissant,MO,309933,27,F,Road:TT,03
522.75,Emily,Carroll,Littleton,CO,364268,43,F,Road:TT,03
523.48,Meredith,Uhl,New York,NY,350972,28,F,Road:TT,03
523.98,Amber,Brown,West Bountiful,UT,338506,26,F,Road:TT,03
524.15,Laura,Lindgren,Long Beach,CA,61843,62,F,Road:TT,03
525.17,Abigail,Aldridge,Duluth,GA,273899,16,F,Road:TT,03
525.25,Lanier,Allen,Littleton,CO,362528,44,F,Road:TT,03
526.25,Stacey,McMickens,Boyce,LA,106272,42,F,Road:TT,03
526.58,Stephanie,Rynas,Chattanooga,TN,254020,26,F,Road:TT,03
527.85,Amelia,Tanner,Irvine,CA,250449,16,F,Road:TT,03
527.89,Nicole,Slaton,Davis,CA,287914,46,F,Road:TT,03
528.77,Sarah,Tisdale,Hillsboro,OR,311027,43,F,Road:TT,03
529.61,Yvonne,Walbroehl,Mountain View,CA,219164,54,F,Road:TT,03
530.15,Katherine,Klausing,Washington,DC,274789,25,F,Road:TT,03
530.77,Leslie,Lupien,Enfield,NH,340936,25,F,Road:TT,03
531.73,Lea,Brooks,San Luis Obispo,CA,51564,58,F,Road:TT,03
531.89,Caryn,Montague,Dallas,TX,310042,38,F,Road:TT,03
532.40,Emily,Spence,Brooklyn,NY,357580,30,F,Road:TT,03
532.47,Tracy,Tilton,Tustin,CA,367795,28,F,Road:TT,03
534.30,Elise,Hazlewood,San Francisco,CA,303926,36,F,Road:TT,03
535.27,Narda,Roushdi,Berkeley,CA,47423,63,F,Road:TT,03
536.00,Shannon,Dawkins,Red Bank,TN,156892,36,F,Road:TT,03
536.12,Frances,Sledge,Fairhope,AL,333616,16,F,Road:TT,03
536.66,Emma,White,Delanson,NY,275988,16,F,Road:TT,03
538.04,Gwenn,Afton,Reston,VA,279725,51,F,Road:TT,03
538.08,Erin,Gunn,San Diego,CA,382681,32,F,Road:TT,03
539.03,Annie,Toth,Laramie,WY,380695,33,F,Road:TT,03
540.56,Shaena,Berlin,Cambridge,MA,306824,22,F,Road:TT,03
540.69,Stephanie,Nadeau,Saint Louis,MO,268409,38,F,Road:TT,03
542.05,Jessica,Christensen,Nashville,TN,379218,27,F,Road:TT,03
542.92,Amy,Benner,Santa Barbara,CA,364829,25,F,Road:TT,03
543.52,Danielle,Mullis,Rochester,MI,296790,16,F,Road:TT,03
543.82,Page,Robertson,Oakland,CA,291028,18,F,Road:TT,03
543.82,Carren,Stika,Lancaster,PA,309209,22,F,Road:TT,03
543.91,Sarah,Lough,Albuquerque,NM,276590,34,F,Road:TT,03
543.99,lisa,james,Clovis,CA,339314,39,F,Road:TT,03
544.04,Gale,DeRosa,Gold River,CA,332412,45,F,Road:TT,03
544.11,Evelyn,Korbich,New Tripoli,PA,290571,17,F,Road:TT,03
546.67,Maria,Santiago,Durango,CO,376546,32,F,Road:TT,03
547.06,Debbie,Phelps,Rockledge,FL,332820,51,F,Road:TT,03
547.36,Anna,McFarland,Nashville,TN,306261,36,F,Road:TT,03
547.52,Linnea,Herbertson,Tucson,AZ,311466,33,F,Road:TT,03
548.35,B Samuel,B Samuel,Virginia Beach,VA,210775,62,F,Road:TT,03
548.86,Sue,Martine,Pacific Grove,CA,205235,50,F,Road:TT,03
549.14,Yuko,Gee,Sacramento,CA,305096,44,F,Road:TT,03
549.23,Louise,Cheetham,Baton Rouge,LA,330890,33,F,Road:TT,03
549.38,Joanna,Eckstein,Albuquerque,NM,305676,37,F,Road:TT,03
549.43,Tania,Steinschneider,Sterling,VA,276221,42,F,Road:TT,03
549.62,Allyson,Beach,Cleveland,OH,308581,19,F,Road:TT,03
549.70,Claire,Morgan,Gold River,CA,335402,30,F,Road:TT,03
549.99,Lisa,Broidy,Albuquerque,NM,91887,45,F,Road:TT,03
549.99,Tracie,Vogel,O Fallon,MO,344094,31,F,Road:TT,03
550.16,Ashlyn,Woods,Whitsett,NC,330960,16,F,Road:TT,03
550.42,Victoria,Brumfield,New York,NY,309270,35,F,Road:TT,03
550.93,Jan,Moss,Portland,OR,177551,52,F,Road:TT,03
551.12,Corrie,Karas,Rochester,MI,353448,19,F,Road:TT,03
551.16,Robynn,Masters,Salt Lake Cty,UT,22860,54,F,Road:TT,03
551.81,AnneMarije,Rook,Seattle,WA,332470,26,F,Road:TT,03
551.97,Martha,Stedman,Tucson,AZ,48605,60,F,Road:TT,03
552.00,Stephanie,Busloff,New York,NY,257246,44,F,Road:TT,03
552.25,Karla,Gendler,Austin,TX,330120,34,F,Road:TT,03
552.30,Allison,Atkinson,Austin,TX,362136,32,F,Road:TT,03
552.65,Elizabeth,Heller,St. Louis,MO,49234,56,F,Road:TT,03
553.02,ALaina,Beckwith,Lawrence,KS,370729,29,F,Road:TT,03
554.38,Rebecca,Heck,Boulder,CO,363324,37,F,Road:TT,03
554.74,Eileen,Mazzochette,Menlo Park,CA,292420,27,F,Road:TT,03
554.75,Ash,Duban,Austin,TX,340314,27,F,Road:TT,03
555.38,Marta,Morris,Grand Junction,CO,315188,16,F,Road:TT,03
556.38,Jill,Janov,Albuquerque,NM,117385,47,F,Road:TT,03
556.39,Madeleine,Boutet,Anchorage,AK,319940,16,F,Road:TT,03
556.50,MELISSA,KULISKA,Houston,TX,339748,43,F,Road:TT,03
556.67,Marina,Brown,New Haven,CT,369080,34,F,Road:TT,03
556.81,Heather,McDonald,San Francisco,CA,307890,36,F,Road:TT,03
557.44,RACHEL,CROSS,Costa Mesa,CA,273279,15,F,Road:TT,03
557.74,Megan,Gray,Spokane,WA,377586,29,F,Road:TT,03
557.83,Mary,Tyson,Herndon,VA,358909,31,F,Road:TT,03
557.86,Nadia,Barrera,Austin,TX,306242,35,F,Road:TT,03
557.98,Rachel,Plessing,Kennard,NE,346358,24,F,Road:TT,03
558.25,Shannon,Mitchell,Santa Rosa,CA,307520,33,F,Road:TT,03
558.31,Jodie,Bolt,Lakewood,WA,280723,50,F,Road:TT,03
558.41,Kathy,Eaton,Mesa,AZ,306279,46,F,Road:TT,03
558.56,Kat,Salthouse,Tucson,AZ,341410,25,F,Road:TT,03
558.76,Shelly,Collins,Franklin,TN,305394,41,F,Road:TT,03
558.88,Martha,Iverson,Durango,CO,80010,64,F,Road:TT,03
558.91,Elena,Joroski,San Jose,CA,304925,48,F,Road:TT,03
559.26,Beth,Graff,Tacoma,WA,178509,57,F,Road:TT,03
560.00,Pey-Lih,Littler,Carlsbad,CA,294290,43,F,Road:TT,03
560.50,Margaret,Douglass,Salt Lake City,UT,60449,55,F,Road:TT,03
560.55,Helen,Hatch,New York,NY,357141,26,F,Road:TT,03
560.74,danielle,kosecki,New York,NY,333118,31,F,Road:TT,03
560.89,Jennifer,Kruger,Rohnert Park,CA,339128,30,F,Road:TT,03
561.06,Robin,Waterman,Denver,CO,364464,50,F,Road:TT,03
561.54,Angie,Johnson,Alexandria,MN,316384,31,F,Road:TT,03
561.58,Jody,Twer,Hatboro,PA,209826,62,F,Road:TT,03
562.39,Emily,Underwood,New York,NY,313464,28,F,Road:TT,03
562.78,Erin,Reedy,Amarillo,TX,248750,34,F,Road:TT,03
562.83,Beverly,Ronnow,Salt Lakecity,UT,280271,57,F,Road:TT,03
563.24,Arrietta,Clauss,Madison,WI,266230,58,F,Road:TT,03
563.41,Ashley,Drum,Mill Valley,CA,307080,29,F,Road:TT,03
563.43,Jane,Geisse,Chagrin Falls,OH,261161,60,F,Road:TT,03
563.54,Johanna,Roberts,Tucson,AZ,108769,53,F,Road:TT,03
563.93,Mary,Wienholts,Wyoming,OH,286289,48,F,Road:TT,03
564.14,Betsy,Mercer,Parker,CO,363431,37,F,Road:TT,03
564.32,Karen,Kowalchyk,Snohomish,WA,274641,50,F,Road:TT,03
564.70,Theresa,Harding,Seattle,WA,333834,35,F,Road:TT,03
565.24,Sophia,Lee,Philadelphia,PA,238450,27,F,Road:TT,03
565.32,Susanna,Piller,Plattsburgh,NY,251680,47,F,Road:TT,03
565.43,Marie,Dershem,Grand Rapids,MI,366832,42,F,Road:TT,03
565.53,Andrea,Thomas,Dallasd,TX,377931,27,F,Road:TT,03
565.63,Susie,Jones,Steamboat Springs,CO,384870,32,F,Road:TT,03
566.19,Courtney,Bach,Dallas,TX,334094,32,F,Road:TT,03
566.36,Hannah,Hayduk,Kutztown,PA,200614,20,F,Road:TT,03
566.91,Kathleen,(Brandi) Lafleur,Wylie,TX,258415,49,F,Road:TT,03
566.94,Kira,Maicke,Western Springs,IL,338448,21,F,Road:TT,03
567.11,Kelly,Hunsaker,Ogden,UT,207981,51,F,Road:TT,03
567.73,Leah,Sawyer,Franklin,TN,379991,28,F,Road:TT,03
568.04,Karen,Hutchins,Folsom,CA,308852,27,F,Road:TT,03
568.10,Laura,Hellenthal,Oneonta,NY,310094,31,F,Road:TT,03
568.11,Loren,Uscilowski,Des Moines,IA,198339,42,F,Road:TT,03
568.21,Michelle,Khare,Shreveport,LA,394186,21,F,Road:TT,03
568.28,JoAnn,Cranson,Lake Odessa,MI,354324,53,F,Road:TT,03
568.63,Gina,Johnson,Park Ridge,IL,298758,15,F,Road:TT,03
568.67,Susan,Hersey,Lakewood,CO,364472,44,F,Road:TT,03
568.70,Nina,Brandt,Los Angeles,CA,362083,38,F,Road:TT,03
568.73,Kelly,Grant,Houston,TX,365816,44,F,Road:TT,03
568.94,Aliya,Traficante,Chico,CA,310825,16,F,Road:TT,03
568.98,Sarah,Williams,Grand Rapids,MI,366227,31,F,Road:TT,03
569.42,Melinda,McCutcheon,Salt Lake City,UT,254509,29,F,Road:TT,03
569.61,Darcy,Tiglas,Loveland,CO,255031,49,F,Road:TT,03
570.42,Moriah,Swan,Alpine,CA,311534,14,F,Road:TT,03
570.44,Colleen,Conway,New York,NY,258039,51,F,Road:TT,03
570.45,Celia,Riechel,Jamaica Plain,MA,374241,31,F,Road:TT,03
571.01,Vanessa,Baumann,Alamo,CA,271750,51,F,Road:TT,03
571.07,Jessica,Kutz,State College,PA,269269,25,F,Road:TT,03
571.18,Kathy,Mead,Nashville,TN,305544,37,F,Road:TT,03
571.25,Meghan,Schloat,New York,NY,283663,31,F,Road:TT,03
571.30,Diedre,Ribbens,Baltimore,MD,276333,26,F,Road:TT,03
571.33,Aimee,Layton,New York,NY,291229,30,F,Road:TT,03
571.41,Danyel,Longmire,Issaquah,WA,244537,32,F,Road:TT,03
571.50,Theresa,Kelly,Naples,FL,307387,53,F,Road:TT,03
571.74,Marianne,Hernandez,Davis,CA,68813,51,F,Road:TT,03
571.75,Leila,Cavanaugh,Lafayette,CA,351304,47,F,Road:TT,03
571.75,Kristin,Budden,Rye Brook,NY,304892,36,F,Road:TT,03
571.82,Catherine,Kim,Slc,UT,306142,42,F,Road:TT,03
572.02,Katherine,Ragle,Salt Lake City,UT,297851,39,F,Road:TT,03
572.02,Sharon,Madison,Denver,CO,364113,52,F,Road:TT,03
572.06,Megan,Cloward,Draper,UT,308468,27,F,Road:TT,03
572.09,Jennifer,Slawta,Talent,OR,46888,49,F,Road:TT,03
572.11,Barbara,Statton,Lumberton,NJ,289162,52,F,Road:TT,03
572.25,Beth,McMaster,Mapleton,UT,294100,41,F,Road:TT,03
572.26,Joan,Case,Pleasant Hill,CA,242557,54,F,Road:TT,03
572.29,Tiana,Row,Chesterfield,MO,285915,20,F,Road:TT,03
572.30,Amy,Rice,Los Angeles,CA,361077,34,F,Road:TT,03
572.91,Megan,Doherty,Boise,ID,355510,13,F,Road:TT,03
572.97,Kellie,Strang,Mcdonald,OH,303754,46,F,Road:TT,03
573.19,Kimberly,Tom,San Diego,CA,291973,42,F,Road:TT,03
573.21,Tracy,Christenson,Dallas,TX,204645,37,F,Road:TT,03
573.40,Pam,Leamons,Loveland,CO,363512,58,F,Road:TT,03
573.44,Lyn,McCabe,Redding,CT,295891,36,F,Road:TT,03
573.53,Rugile,Kaladyte,La Grange,IL,370768,20,F,Road:TT,03
573.59,Christina,Koeppe,Mc Kinney,TX,247242,18,F,Road:TT,03
573.65,Kendra,Tupper,Boulder,CO,355020,33,F,Road:TT,03
573.83,Janelle,Renschler,Indianapolis,IN,261856,37,F,Road:TT,03
573.92,Jocelyn,Irwin,Denver,CO,375211,22,F,Road:TT,03
573.98,Ann,Weigel,Mckinney,TX,288493,14,F,Road:TT,03
574.25,Traci,Cummings,Williamsville,NY,198115,45,F,Road:TT,03
574.31,Evelyn,Egizi,Silver Spring,MD,129625,55,F,Road:TT,03
574.70,Helen,Casabona,La Honda,CA,265260,52,F,Road:TT,03
574.73,Linnea,Dixson,Steamboat Springs,CO,295757,21,F,Road:TT,03
575.07,Stacey,Barbossa,Rutherford,NJ,290272,47,F,Road:TT,03
575.30,Sonja,Klein,Oakland,CA,272558,44,F,Road:TT,03
575.63,Norma,Hilton,Pacifica,CA,196223,63,F,Road:TT,03
575.94,Sarah,Grogan,Philadelphia,PA,291416,29,F,Road:TT,03
576.27,Anne,Moore,Mountpleasant,SC,289201,40,F,Road:TT,03
576.50,Candace,Kennedy,Kintnersville,PA,277608,59,F,Road:TT,03
576.68,Heather,McLaughlin,Brookline,MA,366739,26,F,Road:TT,03
576.73,Carolyn,McCann,South Windsor,CT,368952,23,F,Road:TT,03
576.75,Nicole,Bevers,League City,TX,354460,37,F,Road:TT,03
576.76,Lesley,Jensen,Benicia,CA,17778,57,F,Road:TT,03
576.82,Sara,Liebert,San Francisco,CA,315192,31,F,Road:TT,03
576.91,Katherine,Wymbs,Cambridge,MA,386021,22,F,Road:TT,03
576.93,Elise,Kikis,Chicago,IL,309062,34,F,Road:TT,03
576.98,Laura,Carlson,Trenton,NJ,152305,47,F,Road:TT,03
576.98,D Yvette Gauthier,D Yvette Gauthier,Superior,CO,174330,52,F,Road:TT,03
577.10,Lori,Hotchkin,Grand Rapids,MI,333304,33,F,Road:TT,03
577.10,Lynn,Stryker,Spokane,WA,323424,48,F,Road:TT,03
577.29,Courtney,Comer,San Marcos,CA,287901,14,F,Road:TT,03
577.33,Tracy,Lea,Taneytown,MD,20622,59,F,Road:TT,03
577.57,Kimberly,Nelson,Decatur,GA,373219,57,F,Road:TT,03
577.65,Kayla,Starr,Lancaster,OH,336464,22,F,Road:TT,03
577.67,Julie,McKenzie,Shaftsbury,VT,194745,49,F,Road:TT,03
577.98,Heidi,Littenberg,Reno,NV,286191,50,F,Road:TT,03
578.00,Glenda,Taylor,Topeka,KS,59609,59,F,Road:TT,03
578.03,Renee,Engelhardt,New York,NY,287624,31,F,Road:TT,03
578.23,Adelaide,Tillinghast,Washington,DC,366036,21,F,Road:TT,03
578.24,Kimberly,Ford,Mill Valley,CA,307152,50,F,Road:TT,03
578.28,Alison,Maloof,San Diego,CA,249677,32,F,Road:TT,03
578.36,Kristen,Arnold,Columbus,OH,375540,23,F,Road:TT,03
578.43,Jennifer,Schook,Richmond Heights,MO,344102,30,F,Road:TT,03
578.51,Sarah,Kraxberger,Fayetteville,NC,352358,30,F,Road:TT,03
578.58,Avalon,JenkinsBalker,Santabarbara,CA,288679,52,F,Road:TT,03
578.67,Janelle,Cole,Rockford,MI,358569,17,F,Road:TT,03
578.99,Ellen,Ryan,Chicago,IL,338666,32,F,Road:TT,03
579.00,Karine,ValliantSaunders,Seattle,WA,367868,33,F,Road:TT,03
579.19,Joy,Stark,Dorchester,MA,290935,35,F,Road:TT,03
579.50,Tiffany,Short,Grapevine,TX,218891,29,F,Road:TT,03
579.60,Diane,Ostenso,Cottage Grove,WI,177665,60,F,Road:TT,03
579.60,Susan,Armstrong,Ogden,UT,88295,54,F,Road:TT,03
579.63,Shellane,Fancher,Littleton,CO,304726,48,F,Road:TT,03
579.69,Marsa,Daniel,Seattle,WA,302047,35,F,Road:TT,03
579.87,Melissa,Paris,Oceanside,CA,348796,30,F,Road:TT,03
580.00,Kim,Eppen,Iowa City,IA,217761,46,F,Road:TT,03
580.10,Cheryl,Shwe,San Francisco,CA,271152,47,F,Road:TT,03
580.41,Amanda,Mack,Madison,WI,315514,35,F,Road:TT,03
580.43,Megan,Modenos,Martinez,CA,367483,31,F,Road:TT,03
580.95,Elspeth,Huyett,Alburtis,PA,229080,22,F,Road:TT,03
581.06,Susan,Myers,New York,NY,315184,39,F,Road:TT,03
581.15,Kathleen,Pratt,Happy Valley,OR,48319,64,F,Road:TT,03
581.16,CarolLynn,Mills,Massapequa,NY,320308,37,F,Road:TT,03
581.19,Diana,Ramos,Woodstock,GA,295037,16,F,Road:TT,03
581.27,Laura,Somak,Phoenix,AZ,296019,41,F,Road:TT,03
581.27,Stephanie,Kaplan,New York,NY,331706,31,F,Road:TT,03
581.35,Katherine,Santos,Louisville,KY,302383,16,F,Road:TT,03
581.40,Jordan,Dube,Beverly,MA,320592,26,F,Road:TT,03
581.47,Maria,Carrelli,Decatur,GA,221037,35,F,Road:TT,03
581.52,Evelyn,Ewing,Marietta,GA,223218,27,F,Road:TT,03
581.57,Seana,Hogan,Valley Springs,CA,107982,54,F,Road:TT,03
581.81,Amy,Alexander,Valdese,NC,301123,37,F,Road:TT,03
581.84,Andrea,Casebolt,Olympia,WA,256332,17,F,Road:TT,03
582.00,Lynn,Wilson,Kansas City,MO,364981,39,F,Road:TT,03
582.00,Leah,Mantle,Jacksonville,FL,381731,35,F,Road:TT,03
582.23,Marne,Smiley,Chicago,IL,250729,31,F,Road:TT,03
582.34,Heather,Youngwerth,Boise,ID,322356,44,F,Road:TT,03
582.52,Katharine,Hall,Oakland,CA,328844,26,F,Road:TT,03
582.65,Luci,Olewinski,Brooklyn,NY,354150,34,F,Road:TT,03
582.78,Dani,Spires,Oakland,CA,303311,31,F,Road:TT,03
582.93,Chelsea,Smith,Georgetown,TX,361780,28,F,Road:TT,03
582.95,Erin,Goodall,Portland,OR,397071,24,F,Road:TT,03
583.24,Brooke,Roberts,Richmond,CA,220185,33,F,Road:TT,03
583.48,Jacqueline,Dunn,San Diego,CA,386673,33,F,Road:TT,03
583.50,Melissa,Ryba,Traverse City,MI,342048,37,F,Road:TT,03
583.51,Annabell,Holland,Livermore,CA,195720,49,F,Road:TT,03
583.61,Teresa,DiSessa,Jackson,NJ,210046,38,F,Road:TT,03
583.62,Martha,Lowe,Dover,TN,382969,38,F,Road:TT,03
583.86,Lisa,Rodman,Boiling Springs,SC,104244,48,F,Road:TT,03
584.07,Kristy,Neuenschwander,Saint Petersburgs,FL,367009,39,F,Road:TT,03
584.13,Jill,Fox,Folsom,CA,330926,51,F,Road:TT,03
584.28,Sharon,Gregg,Seattle,WA,270361,47,F,Road:TT,03
584.37,Erika,Howard,Hamilton,OH,291315,25,F,Road:TT,03
584.42,Sheila,Raff,Seattle,WA,252143,53,F,Road:TT,03
584.49,Asa,Salas,Folsom,CA,115370,44,F,Road:TT,03
584.83,Tawnie,McDonald,Bend,OR,23410,50,F,Road:TT,03
584.85,Adrienne,Brian,La Jolla,CA,77089,61,F,Road:TT,03
584.99,Mary,Johanson,Belmont,MA,313422,58,F,Road:TT,03
585.00,Heather,Smith,Layton,UT,305085,34,F,Road:TT,03
